Applicant_ID,Source,Job_Role,Department,Application_Date,Stage,Stage_Sequence,Stage_Date,Status,Days_Since_Application,Age,Gender,Education,EducationField
APP2029,Naukri,Manager,Human Resources,2024-04-05,Final Interview,6,2024-05-11,Passed,36,41,Male,4,Human Resources
APP2029,Naukri,Manager,Human Resources,2024-04-05,Offer Extended,7,2024-05-15,Passed,40,41,Male,4,Human Resources
APP2029,Naukri,Manager,Human Resources,2024-04-05,Hired,8,2024-05-25,Hired,50,41,Male,4,Human Resources
APP2030,LinkedIn,Manager,Human Resources,2025-01-12,Application Received,1,2025-01-12,Passed,0,41,Male,3,Human Resources
APP2030,LinkedIn,Manager,Human Resources,2025-01-12,Resume Screening,2,2025-01-21,Passed,9,41,Male,3,Human Resources
APP2030,LinkedIn,Manager,Human Resources,2025-01-12,HR Phone Screen,3,2025-01-25,Passed,13,41,Male,3,Human Resources
APP2030,LinkedIn,Manager,Human Resources,2025-01-12,Technical Round,4,2025-02-03,Passed,22,41,Male,3,Human Resources
APP2030,LinkedIn,Manager,Human Resources,2025-01-12,Manager Interview,5,2025-02-07,Passed,26,41,Male,3,Human Resources
APP2030,LinkedIn,Manager,Human Resources,2025-01-12,Final Interview,6,2025-02-13,Passed,32,41,Male,3,Human Resources
APP2030,LinkedIn,Manager,Human Resources,2025-01-12,Offer Extended,7,2025-02-19,Passed,38,41,Male,3,Human Resources
APP2030,LinkedIn,Manager,Human Resources,2025-01-12,Hired,8,2025-02-26,Hired,45,41,Male,3,Human Resources
APP2031,Campus Hiring,Laboratory Technician,Research & Development,2025-12-27,Application Received,1,2025-12-27,Passed,0,41,Female,4,Life Sciences
APP2031,Campus Hiring,Laboratory Technician,Research & Development,2025-12-27,Resume Screening,2,2026-01-03,Passed,7,41,Female,4,Life Sciences
APP2031,Campus Hiring,Laboratory Technician,Research & Development,2025-12-27,HR Phone Screen,3,2026-01-13,Passed,17,41,Female,4,Life Sciences
APP2031,Campus Hiring,Laboratory Technician,Research & Development,2025-12-27,Technical Round,4,2026-01-16,Passed,20,41,Female,4,Life Sciences
APP2031,Campus Hiring,Laboratory Technician,Research & Development,2025-12-27,Manager Interview,5,2026-01-16,Rejected,20,41,Female,4,Life Sciences
APP2032,Campus Hiring,Laboratory Technician,Research & Development,2024-03-06,Application Received,1,2024-03-06,Passed,0,41,Male,3,Medical
APP2032,Campus Hiring,Laboratory Technician,Research & Development,2024-03-06,Resume Screening,2,2024-03-12,Passed,6,41,Male,3,Medical
APP2032,Campus Hiring,Laboratory Technician,Research & Development,2024-03-06,HR Phone Screen,3,2024-03-22,Passed,16,41,Male,3,Medical
APP2032,Campus Hiring,Laboratory Technician,Research & Development,2024-03-06,Technical Round,4,2024-03-25,Passed,19,41,Male,3,Medical
APP2032,Campus Hiring,Laboratory Technician,Research & Development,2024-03-06,Manager Interview,5,2024-03-25,Rejected,19,41,Male,3,Medical
APP2033,Campus Hiring,Research Director,Research & Development,2025-10-23,Application Received,1,2025-10-23,Passed,0,41,Male,3,Medical
APP2033,Campus Hiring,Research Director,Research & Development,2025-10-23,Resume Screening,2,2025-10-30,Passed,7,41,Male,3,Medical
APP2033,Campus Hiring,Research Director,Research & Development,2025-10-23,HR Phone Screen,3,2025-11-04,Passed,12,41,Male,3,Medical
APP2033,Campus Hiring,Research Director,Research & Development,2025-10-23,Technical Round,4,2025-11-09,Passed,17,41,Male,3,Medical
APP2033,Campus Hiring,Research Director,Research & Development,2025-10-23,Manager Interview,5,2025-11-09,Rejected,17,41,Male,3,Medical
APP2034,Employee Referral,Manufacturing Director,Research & Development,2025-03-18,Application Received,1,2025-03-18,Passed,0,41,Female,2,Medical
APP2034,Employee Referral,Manufacturing Director,Research & Development,2025-03-18,Resume Screening,2,2025-03-18,Rejected,0,41,Female,2,Medical
APP2035,LinkedIn,Research Director,Research & Development,2025-12-16,Application Received,1,2025-12-16,Passed,0,41,Female,1,Life Sciences
APP2035,LinkedIn,Research Director,Research & Development,2025-12-16,Resume Screening,2,2025-12-19,Passed,3,41,Female,1,Life Sciences
APP2035,LinkedIn,Research Director,Research & Development,2025-12-16,HR Phone Screen,3,2025-12-24,Passed,8,41,Female,1,Life Sciences
APP2035,LinkedIn,Research Director,Research & Development,2025-12-16,Technical Round,4,2025-12-31,Passed,15,41,Female,1,Life Sciences
APP2035,LinkedIn,Research Director,Research & Development,2025-12-16,Manager Interview,5,2026-01-04,Passed,19,41,Female,1,Life Sciences
APP2035,LinkedIn,Research Director,Research & Development,2025-12-16,Final Interview,6,2026-01-10,Passed,25,41,Female,1,Life Sciences
APP2035,LinkedIn,Research Director,Research & Development,2025-12-16,Offer Extended,7,2026-01-10,Rejected,25,41,Female,1,Life Sciences
APP2036,Campus Hiring,Research Scientist,Research & Development,2025-07-20,Application Received,1,2025-07-20,Passed,0,41,Female,2,Technical Degree
APP2036,Campus Hiring,Research Scientist,Research & Development,2025-07-20,Resume Screening,2,2025-07-24,Passed,4,41,Female,2,Technical Degree
APP2036,Campus Hiring,Research Scientist,Research & Development,2025-07-20,HR Phone Screen,3,2025-08-01,Passed,12,41,Female,2,Technical Degree
APP2036,Campus Hiring,Research Scientist,Research & Development,2025-07-20,Technical Round,4,2025-08-06,Passed,17,41,Female,2,Technical Degree
APP2036,Campus Hiring,Research Scientist,Research & Development,2025-07-20,Manager Interview,5,2025-08-09,Passed,20,41,Female,2,Technical Degree
APP2036,Campus Hiring,Research Scientist,Research & Development,2025-07-20,Final Interview,6,2025-08-13,Passed,24,41,Female,2,Technical Degree
APP2036,Campus Hiring,Research Scientist,Research & Development,2025-07-20,Offer Extended,7,2025-08-23,Passed,34,41,Female,2,Technical Degree
APP2036,Campus Hiring,Research Scientist,Research & Development,2025-07-20,Hired,8,2025-09-01,Hired,43,41,Female,2,Technical Degree
APP2037,Campus Hiring,Laboratory Technician,Research & Development,2025-02-12,Application Received,1,2025-02-12,Passed,0,41,Male,4,Life Sciences
APP2037,Campus Hiring,Laboratory Technician,Research & Development,2025-02-12,Resume Screening,2,2025-02-15,Passed,3,41,Male,4,Life Sciences
APP2037,Campus Hiring,Laboratory Technician,Research & Development,2025-02-12,HR Phone Screen,3,2025-02-20,Passed,8,41,Male,4,Life Sciences
APP2037,Campus Hiring,Laboratory Technician,Research & Development,2025-02-12,Technical Round,4,2025-03-02,Passed,18,41,Male,4,Life Sciences
APP2037,Campus Hiring,Laboratory Technician,Research & Development,2025-02-12,Manager Interview,5,2025-03-06,Passed,22,41,Male,4,Life Sciences
APP2037,Campus Hiring,Laboratory Technician,Research & Development,2025-02-12,Final Interview,6,2025-03-12,Passed,28,41,Male,4,Life Sciences
APP2037,Campus Hiring,Laboratory Technician,Research & Development,2025-02-12,Offer Extended,7,2025-03-22,Passed,38,41,Male,4,Life Sciences
APP2037,Campus Hiring,Laboratory Technician,Research & Development,2025-02-12,Hired,8,2025-03-22,Rejected,38,41,Male,4,Life Sciences
APP2038,LinkedIn,Research Scientist,Research & Development,2025-04-27,Application Received,1,2025-04-27,Passed,0,41,Male,2,Life Sciences
APP2038,LinkedIn,Research Scientist,Research & Development,2025-04-27,Resume Screening,2,2025-04-27,Rejected,0,41,Male,2,Life Sciences
APP2039,LinkedIn,Sales Executive,Sales,2024-01-19,Application Received,1,2024-01-19,Passed,0,41,Male,2,Medical
APP2039,LinkedIn,Sales Executive,Sales,2024-01-19,Resume Screening,2,2024-01-23,Passed,4,41,Male,2,Medical
APP2039,LinkedIn,Sales Executive,Sales,2024-01-19,HR Phone Screen,3,2024-02-01,Passed,13,41,Male,2,Medical
APP2039,LinkedIn,Sales Executive,Sales,2024-01-19,Technical Round,4,2024-02-04,Passed,16,41,Male,2,Medical
APP2039,LinkedIn,Sales Executive,Sales,2024-01-19,Manager Interview,5,2024-02-09,Passed,21,41,Male,2,Medical
APP2039,LinkedIn,Sales Executive,Sales,2024-01-19,Final Interview,6,2024-02-14,Passed,26,41,Male,2,Medical
APP2039,LinkedIn,Sales Executive,Sales,2024-01-19,Offer Extended,7,2024-02-17,Passed,29,41,Male,2,Medical
APP2039,LinkedIn,Sales Executive,Sales,2024-01-19,Hired,8,2024-02-23,Hired,35,41,Male,2,Medical
APP2040,Naukri,Sales Executive,Sales,2025-12-14,Application Received,1,2025-12-14,Passed,0,41,Female,3,Marketing
APP2040,Naukri,Sales Executive,Sales,2025-12-14,Resume Screening,2,2025-12-18,Passed,4,41,Female,3,Marketing
APP2040,Naukri,Sales Executive,Sales,2025-12-14,HR Phone Screen,3,2025-12-25,Passed,11,41,Female,3,Marketing
APP2040,Naukri,Sales Executive,Sales,2025-12-14,Technical Round,4,2025-12-28,Passed,14,41,Female,3,Marketing
APP2040,Naukri,Sales Executive,Sales,2025-12-14,Manager Interview,5,2026-01-06,Passed,23,41,Female,3,Marketing
APP2040,Naukri,Sales Executive,Sales,2025-12-14,Final Interview,6,2026-01-12,Passed,29,41,Female,3,Marketing
APP2040,Naukri,Sales Executive,Sales,2025-12-14,Offer Extended,7,2026-01-18,Passed,35,41,Female,3,Marketing
APP2040,Naukri,Sales Executive,Sales,2025-12-14,Hired,8,2026-01-24,Hired,41,41,Female,3,Marketing
APP2041,LinkedIn,Research Scientist,Research & Development,2024-01-17,Application Received,1,2024-01-17,Passed,0,41,Female,3,Life Sciences
APP2041,LinkedIn,Research Scientist,Research & Development,2024-01-17,Resume Screening,2,2024-01-17,Rejected,0,41,Female,3,Life Sciences
APP2042,Campus Hiring,Research Scientist,Research & Development,2024-07-15,Application Received,1,2024-07-15,Passed,0,41,Male,5,Medical
APP2042,Campus Hiring,Research Scientist,Research & Development,2024-07-15,Resume Screening,2,2024-07-19,Passed,4,41,Male,5,Medical
APP2042,Campus Hiring,Research Scientist,Research & Development,2024-07-15,HR Phone Screen,3,2024-07-19,Rejected,4,41,Male,5,Medical
APP2043,Company Website,Sales Executive,Sales,2024-06-20,Application Received,1,2024-06-20,Passed,0,41,Male,2,Life Sciences
APP2043,Company Website,Sales Executive,Sales,2024-06-20,Resume Screening,2,2024-06-24,Passed,4,41,Male,2,Life Sciences
APP2043,Company Website,Sales Executive,Sales,2024-06-20,HR Phone Screen,3,2024-06-24,Rejected,4,41,Male,2,Life Sciences
APP2044,Naukri,Sales Executive,Sales,2025-07-29,Application Received,1,2025-07-29,Passed,0,41,Male,3,Marketing
APP2044,Naukri,Sales Executive,Sales,2025-07-29,Resume Screening,2,2025-08-07,Passed,9,41,Male,3,Marketing
APP2044,Naukri,Sales Executive,Sales,2025-07-29,HR Phone Screen,3,2025-08-07,Rejected,9,41,Male,3,Marketing
APP2045,LinkedIn,Human Resources,Human Resources,2024-08-25,Application Received,1,2024-08-25,Passed,0,41,Male,3,Human Resources
APP2045,LinkedIn,Human Resources,Human Resources,2024-08-25,Resume Screening,2,2024-08-30,Passed,5,41,Male,3,Human Resources
APP2045,LinkedIn,Human Resources,Human Resources,2024-08-25,HR Phone Screen,3,2024-09-07,Passed,13,41,Male,3,Human Resources
APP2045,LinkedIn,Human Resources,Human Resources,2024-08-25,Technical Round,4,2024-09-13,Passed,19,41,Male,3,Human Resources
APP2045,LinkedIn,Human Resources,Human Resources,2024-08-25,Manager Interview,5,2024-09-17,Passed,23,41,Male,3,Human Resources
APP2045,LinkedIn,Human Resources,Human Resources,2024-08-25,Final Interview,6,2024-09-24,Passed,30,41,Male,3,Human Resources
APP2045,LinkedIn,Human Resources,Human Resources,2024-08-25,Offer Extended,7,2024-10-02,Passed,38,41,Male,3,Human Resources
APP2045,LinkedIn,Human Resources,Human Resources,2024-08-25,Hired,8,2024-10-05,Hired,41,41,Male,3,Human Resources
APP2046,LinkedIn,Laboratory Technician,Research & Development,2024-08-11,Application Received,1,2024-08-11,Passed,0,41,Male,4,Life Sciences
APP2046,LinkedIn,Laboratory Technician,Research & Development,2024-08-11,Resume Screening,2,2024-08-11,Rejected,0,41,Male,4,Life Sciences
APP2047,Campus Hiring,Healthcare Representative,Research & Development,2024-04-14,Application Received,1,2024-04-14,Passed,0,41,Male,3,Life Sciences
APP2047,Campus Hiring,Healthcare Representative,Research & Development,2024-04-14,Resume Screening,2,2024-04-14,Rejected,0,41,Male,3,Life Sciences
APP2048,Company Website,Sales Executive,Sales,2024-06-24,Application Received,1,2024-06-24,Passed,0,41,Female,1,Marketing
APP2048,Company Website,Sales Executive,Sales,2024-06-24,Resume Screening,2,2024-07-02,Passed,8,41,Female,1,Marketing
APP2048,Company Website,Sales Executive,Sales,2024-06-24,HR Phone Screen,3,2024-07-02,Rejected,8,41,Female,1,Marketing
APP2049,Company Website,Sales Executive,Sales,2025-02-01,Application Received,1,2025-02-01,Passed,0,41,Female,3,Marketing
APP2049,Company Website,Sales Executive,Sales,2025-02-01,Resume Screening,2,2025-02-01,Rejected,0,41,Female,3,Marketing
APP2050,Employee Referral,Research Scientist,Research & Development,2024-05-16,Application Received,1,2024-05-16,Passed,0,41,Male,3,Life Sciences
APP2050,Employee Referral,Research Scientist,Research & Development,2024-05-16,Resume Screening,2,2024-05-24,Passed,8,41,Male,3,Life Sciences
APP2050,Employee Referral,Research Scientist,Research & Development,2024-05-16,HR Phone Screen,3,2024-05-24,Rejected,8,41,Male,3,Life Sciences
APP2051,Employee Referral,Manufacturing Director,Research & Development,2025-05-08,Application Received,1,2025-05-08,Passed,0,41,Female,4,Life Sciences
APP2051,Employee Referral,Manufacturing Director,Research & Development,2025-05-08,Resume Screening,2,2025-05-18,Passed,10,41,Female,4,Life Sciences
APP2051,Employee Referral,Manufacturing Director,Research & Development,2025-05-08,HR Phone Screen,3,2025-05-24,Passed,16,41,Female,4,Life Sciences
APP2051,Employee Referral,Manufacturing Director,Research & Development,2025-05-08,Technical Round,4,2025-05-27,Passed,19,41,Female,4,Life Sciences
APP2051,Employee Referral,Manufacturing Director,Research & Development,2025-05-08,Manager Interview,5,2025-05-31,Passed,23,41,Female,4,Life Sciences
APP2051,Employee Referral,Manufacturing Director,Research & Development,2025-05-08,Final Interview,6,2025-06-09,Passed,32,41,Female,4,Life Sciences
APP2051,Employee Referral,Manufacturing Director,Research & Development,2025-05-08,Offer Extended,7,2025-06-13,Passed,36,41,Female,4,Life Sciences
APP2051,Employee Referral,Manufacturing Director,Research & Development,2025-05-08,Hired,8,2025-06-16,Hired,39,41,Female,4,Life Sciences
APP2052,LinkedIn,Sales Executive,Sales,2025-01-18,Application Received,1,2025-01-18,Passed,0,41,Male,3,Life Sciences
APP2052,LinkedIn,Sales Executive,Sales,2025-01-18,Resume Screening,2,2025-01-27,Passed,9,41,Male,3,Life Sciences
APP2052,LinkedIn,Sales Executive,Sales,2025-01-18,HR Phone Screen,3,2025-01-30,Passed,12,41,Male,3,Life Sciences
APP2052,LinkedIn,Sales Executive,Sales,2025-01-18,Technical Round,4,2025-02-09,Passed,22,41,Male,3,Life Sciences
APP2052,LinkedIn,Sales Executive,Sales,2025-01-18,Manager Interview,5,2025-02-09,Rejected,22,41,Male,3,Life Sciences
APP2053,Naukri,Sales Executive,Sales,2024-05-17,Application Received,1,2024-05-17,Passed,0,42,Male,4,Marketing
APP2053,Naukri,Sales Executive,Sales,2024-05-17,Resume Screening,2,2024-05-20,Passed,3,42,Male,4,Marketing
APP2053,Naukri,Sales Executive,Sales,2024-05-17,HR Phone Screen,3,2024-05-29,Passed,12,42,Male,4,Marketing
APP2053,Naukri,Sales Executive,Sales,2024-05-17,Technical Round,4,2024-05-29,Rejected,12,42,Male,4,Marketing
APP2054,Campus Hiring,Manufacturing Director,Research & Development,2024-01-25,Application Received,1,2024-01-25,Passed,0,42,Female,2,Medical
APP2054,Campus Hiring,Manufacturing Director,Research & Development,2024-01-25,Resume Screening,2,2024-01-25,Rejected,0,42,Female,2,Medical
APP2055,Campus Hiring,Manager,Research & Development,2024-09-05,Application Received,1,2024-09-05,Passed,0,42,Male,2,Technical Degree
APP2055,Campus Hiring,Manager,Research & Development,2024-09-05,Resume Screening,2,2024-09-11,Passed,6,42,Male,2,Technical Degree
APP2055,Campus Hiring,Manager,Research & Development,2024-09-05,HR Phone Screen,3,2024-09-11,Rejected,6,42,Male,2,Technical Degree
APP2056,Employee Referral,Research Scientist,Research & Development,2024-08-15,Application Received,1,2024-08-15,Passed,0,42,Female,2,Life Sciences
APP2056,Employee Referral,Research Scientist,Research & Development,2024-08-15,Resume Screening,2,2024-08-23,Passed,8,42,Female,2,Life Sciences
APP2056,Employee Referral,Research Scientist,Research & Development,2024-08-15,HR Phone Screen,3,2024-08-26,Passed,11,42,Female,2,Life Sciences
APP2056,Employee Referral,Research Scientist,Research & Development,2024-08-15,Technical Round,4,2024-09-05,Passed,21,42,Female,2,Life Sciences
APP2056,Employee Referral,Research Scientist,Research & Development,2024-08-15,Manager Interview,5,2024-09-11,Passed,27,42,Female,2,Life Sciences
APP2056,Employee Referral,Research Scientist,Research & Development,2024-08-15,Final Interview,6,2024-09-16,Passed,32,42,Female,2,Life Sciences
APP2056,Employee Referral,Research Scientist,Research & Development,2024-08-15,Offer Extended,7,2024-09-16,Rejected,32,42,Female,2,Life Sciences
APP2057,LinkedIn,Laboratory Technician,Research & Development,2024-04-03,Application Received,1,2024-04-03,Passed,0,42,Female,3,Medical
APP2057,LinkedIn,Laboratory Technician,Research & Development,2024-04-03,Resume Screening,2,2024-04-09,Passed,6,42,Female,3,Medical
APP2057,LinkedIn,Laboratory Technician,Research & Development,2024-04-03,HR Phone Screen,3,2024-04-13,Passed,10,42,Female,3,Medical
APP2057,LinkedIn,Laboratory Technician,Research & Development,2024-04-03,Technical Round,4,2024-04-23,Passed,20,42,Female,3,Medical
APP2057,LinkedIn,Laboratory Technician,Research & Development,2024-04-03,Manager Interview,5,2024-04-29,Passed,26,42,Female,3,Medical
APP2057,LinkedIn,Laboratory Technician,Research & Development,2024-04-03,Final Interview,6,2024-05-04,Passed,31,42,Female,3,Medical
APP2057,LinkedIn,Laboratory Technician,Research & Development,2024-04-03,Offer Extended,7,2024-05-11,Passed,38,42,Female,3,Medical
APP2057,LinkedIn,Laboratory Technician,Research & Development,2024-04-03,Hired,8,2024-05-18,Hired,45,42,Female,3,Medical
APP2058,Company Website,Sales Executive,Sales,2025-04-04,Application Received,1,2025-04-04,Passed,0,42,Male,1,Life Sciences
APP2058,Company Website,Sales Executive,Sales,2025-04-04,Resume Screening,2,2025-04-14,Passed,10,42,Male,1,Life Sciences
APP2058,Company Website,Sales Executive,Sales,2025-04-04,HR Phone Screen,3,2025-04-22,Passed,18,42,Male,1,Life Sciences
APP2058,Company Website,Sales Executive,Sales,2025-04-04,Technical Round,4,2025-04-27,Passed,23,42,Male,1,Life Sciences
APP2058,Company Website,Sales Executive,Sales,2025-04-04,Manager Interview,5,2025-05-06,Passed,32,42,Male,1,Life Sciences
APP2058,Company Website,Sales Executive,Sales,2025-04-04,Final Interview,6,2025-05-15,Passed,41,42,Male,1,Life Sciences
APP2058,Company Website,Sales Executive,Sales,2025-04-04,Offer Extended,7,2025-05-25,Passed,51,42,Male,1,Life Sciences
APP2058,Company Website,Sales Executive,Sales,2025-04-04,Hired,8,2025-05-25,Rejected,51,42,Male,1,Life Sciences
APP2059,LinkedIn,Sales Executive,Sales,2025-01-25,Application Received,1,2025-01-25,Passed,0,42,Female,3,Marketing
APP2059,LinkedIn,Sales Executive,Sales,2025-01-25,Resume Screening,2,2025-02-01,Passed,7,42,Female,3,Marketing
APP2059,LinkedIn,Sales Executive,Sales,2025-01-25,HR Phone Screen,3,2025-02-06,Passed,12,42,Female,3,Marketing
APP2059,LinkedIn,Sales Executive,Sales,2025-01-25,Technical Round,4,2025-02-06,Rejected,12,42,Female,3,Marketing
APP2060,LinkedIn,Research Director,Research & Development,2024-09-20,Application Received,1,2024-09-20,Passed,0,42,Female,5,Life Sciences
APP2060,LinkedIn,Research Director,Research & Development,2024-09-20,Resume Screening,2,2024-09-27,Passed,7,42,Female,5,Life Sciences
APP2060,LinkedIn,Research Director,Research & Development,2024-09-20,HR Phone Screen,3,2024-10-07,Passed,17,42,Female,5,Life Sciences
APP2060,LinkedIn,Research Director,Research & Development,2024-09-20,Technical Round,4,2024-10-12,Passed,22,42,Female,5,Life Sciences
APP2060,LinkedIn,Research Director,Research & Development,2024-09-20,Manager Interview,5,2024-10-12,Rejected,22,42,Female,5,Life Sciences
APP2061,LinkedIn,Human Resources,Human Resources,2024-06-07,Application Received,1,2024-06-07,Passed,0,42,Male,1,Technical Degree
APP2061,LinkedIn,Human Resources,Human Resources,2024-06-07,Resume Screening,2,2024-06-15,Passed,8,42,Male,1,Technical Degree
APP2061,LinkedIn,Human Resources,Human Resources,2024-06-07,HR Phone Screen,3,2024-06-24,Passed,17,42,Male,1,Technical Degree
APP2061,LinkedIn,Human Resources,Human Resources,2024-06-07,Technical Round,4,2024-06-24,Rejected,17,42,Male,1,Technical Degree
APP2062,Employee Referral,Healthcare Representative,Research & Development,2025-01-17,Application Received,1,2025-01-17,Passed,0,42,Male,4,Other
APP2062,Employee Referral,Healthcare Representative,Research & Development,2025-01-17,Resume Screening,2,2025-01-21,Passed,4,42,Male,4,Other
APP2062,Employee Referral,Healthcare Representative,Research & Development,2025-01-17,HR Phone Screen,3,2025-01-24,Passed,7,42,Male,4,Other
APP2062,Employee Referral,Healthcare Representative,Research & Development,2025-01-17,Technical Round,4,2025-01-24,Rejected,7,42,Male,4,Other
APP2063,LinkedIn,Laboratory Technician,Research & Development,2025-01-29,Application Received,1,2025-01-29,Passed,0,42,Female,4,Life Sciences
APP2063,LinkedIn,Laboratory Technician,Research & Development,2025-01-29,Resume Screening,2,2025-02-07,Passed,9,42,Female,4,Life Sciences
APP2063,LinkedIn,Laboratory Technician,Research & Development,2025-01-29,HR Phone Screen,3,2025-02-07,Rejected,9,42,Female,4,Life Sciences
APP2064,Employee Referral,Research Scientist,Research & Development,2024-12-22,Application Received,1,2024-12-22,Passed,0,42,Female,2,Life Sciences
APP2064,Employee Referral,Research Scientist,Research & Development,2024-12-22,Resume Screening,2,2024-12-30,Passed,8,42,Female,2,Life Sciences
APP2064,Employee Referral,Research Scientist,Research & Development,2024-12-22,HR Phone Screen,3,2025-01-08,Passed,17,42,Female,2,Life Sciences
APP2064,Employee Referral,Research Scientist,Research & Development,2024-12-22,Technical Round,4,2025-01-08,Rejected,17,42,Female,2,Life Sciences
APP2065,Employee Referral,Healthcare Representative,Research & Development,2024-09-09,Application Received,1,2024-09-09,Passed,0,42,Female,4,Technical Degree
APP2065,Employee Referral,Healthcare Representative,Research & Development,2024-09-09,Resume Screening,2,2024-09-17,Passed,8,42,Female,4,Technical Degree
APP2065,Employee Referral,Healthcare Representative,Research & Development,2024-09-09,HR Phone Screen,3,2024-09-20,Passed,11,42,Female,4,Technical Degree
APP2065,Employee Referral,Healthcare Representative,Research & Development,2024-09-09,Technical Round,4,2024-09-20,Rejected,11,42,Female,4,Technical Degree
APP2066,Employee Referral,Laboratory Technician,Research & Development,2024-05-31,Application Received,1,2024-05-31,Passed,0,42,Male,2,Other
APP2066,Employee Referral,Laboratory Technician,Research & Development,2024-05-31,Resume Screening,2,2024-06-05,Passed,5,42,Male,2,Other
APP2066,Employee Referral,Laboratory Technician,Research & Development,2024-05-31,HR Phone Screen,3,2024-06-10,Passed,10,42,Male,2,Other
APP2066,Employee Referral,Laboratory Technician,Research & Development,2024-05-31,Technical Round,4,2024-06-14,Passed,14,42,Male,2,Other
APP2066,Employee Referral,Laboratory Technician,Research & Development,2024-05-31,Manager Interview,5,2024-06-23,Passed,23,42,Male,2,Other
APP2066,Employee Referral,Laboratory Technician,Research & Development,2024-05-31,Final Interview,6,2024-06-27,Passed,27,42,Male,2,Other
APP2066,Employee Referral,Laboratory Technician,Research & Development,2024-05-31,Offer Extended,7,2024-07-03,Passed,33,42,Male,2,Other
APP2066,Employee Referral,Laboratory Technician,Research & Development,2024-05-31,Hired,8,2024-07-12,Hired,42,42,Male,2,Other
APP2067,LinkedIn,Manufacturing Director,Research & Development,2025-03-13,Application Received,1,2025-03-13,Passed,0,42,Male,3,Medical
APP2067,LinkedIn,Manufacturing Director,Research & Development,2025-03-13,Resume Screening,2,2025-03-22,Passed,9,42,Male,3,Medical
APP2067,LinkedIn,Manufacturing Director,Research & Development,2025-03-13,HR Phone Screen,3,2025-03-31,Passed,18,42,Male,3,Medical
APP2067,LinkedIn,Manufacturing Director,Research & Development,2025-03-13,Technical Round,4,2025-03-31,Rejected,18,42,Male,3,Medical
APP2068,Employee Referral,Healthcare Representative,Research & Development,2024-04-01,Application Received,1,2024-04-01,Passed,0,42,Female,4,Life Sciences
APP2068,Employee Referral,Healthcare Representative,Research & Development,2024-04-01,Resume Screening,2,2024-04-09,Passed,8,42,Female,4,Life Sciences
APP2068,Employee Referral,Healthcare Representative,Research & Development,2024-04-01,HR Phone Screen,3,2024-04-09,Rejected,8,42,Female,4,Life Sciences
APP2069,Campus Hiring,Research Scientist,Research & Development,2024-08-02,Application Received,1,2024-08-02,Passed,0,42,Male,3,Medical
APP2069,Campus Hiring,Research Scientist,Research & Development,2024-08-02,Resume Screening,2,2024-08-09,Passed,7,42,Male,3,Medical
APP2069,Campus Hiring,Research Scientist,Research & Development,2024-08-02,HR Phone Screen,3,2024-08-14,Passed,12,42,Male,3,Medical
APP2069,Campus Hiring,Research Scientist,Research & Development,2024-08-02,Technical Round,4,2024-08-14,Rejected,12,42,Male,3,Medical
APP2070,LinkedIn,Manager,Research & Development,2024-04-09,Application Received,1,2024-04-09,Passed,0,42,Male,3,Life Sciences
APP2070,LinkedIn,Manager,Research & Development,2024-04-09,Resume Screening,2,2024-04-18,Passed,9,42,Male,3,Life Sciences
APP2070,LinkedIn,Manager,Research & Development,2024-04-09,HR Phone Screen,3,2024-04-27,Passed,18,42,Male,3,Life Sciences
APP2070,LinkedIn,Manager,Research & Development,2024-04-09,Technical Round,4,2024-05-05,Passed,26,42,Male,3,Life Sciences
APP2070,LinkedIn,Manager,Research & Development,2024-04-09,Manager Interview,5,2024-05-10,Passed,31,42,Male,3,Life Sciences
APP2070,LinkedIn,Manager,Research & Development,2024-04-09,Final Interview,6,2024-05-15,Passed,36,42,Male,3,Life Sciences
APP2070,LinkedIn,Manager,Research & Development,2024-04-09,Offer Extended,7,2024-05-19,Passed,40,42,Male,3,Life Sciences
APP2070,LinkedIn,Manager,Research & Development,2024-04-09,Hired,8,2024-05-29,Hired,50,42,Male,3,Life Sciences
APP2071,Employee Referral,Manufacturing Director,Research & Development,2024-08-05,Application Received,1,2024-08-05,Passed,0,42,Female,2,Life Sciences
APP2071,Employee Referral,Manufacturing Director,Research & Development,2024-08-05,Resume Screening,2,2024-08-10,Passed,5,42,Female,2,Life Sciences
APP2071,Employee Referral,Manufacturing Director,Research & Development,2024-08-05,HR Phone Screen,3,2024-08-10,Rejected,5,42,Female,2,Life Sciences
APP2072,LinkedIn,Manufacturing Director,Research & Development,2024-09-22,Application Received,1,2024-09-22,Passed,0,42,Male,3,Life Sciences
APP2072,LinkedIn,Manufacturing Director,Research & Development,2024-09-22,Resume Screening,2,2024-09-22,Rejected,0,42,Male,3,Life Sciences
APP2073,Campus Hiring,Research Scientist,Research & Development,2025-10-03,Application Received,1,2025-10-03,Passed,0,42,Male,1,Medical
APP2073,Campus Hiring,Research Scientist,Research & Development,2025-10-03,Resume Screening,2,2025-10-08,Passed,5,42,Male,1,Medical
APP2073,Campus Hiring,Research Scientist,Research & Development,2025-10-03,HR Phone Screen,3,2025-10-12,Passed,9,42,Male,1,Medical
APP2073,Campus Hiring,Research Scientist,Research & Development,2025-10-03,Technical Round,4,2025-10-19,Passed,16,42,Male,1,Medical
APP2073,Campus Hiring,Research Scientist,Research & Development,2025-10-03,Manager Interview,5,2025-10-22,Passed,19,42,Male,1,Medical
